date,data,cols
2022-11-29,4.584967478670572,633000
2022-11-30,3.1354942159291497,13400000
2022-11-30,1.6094379124341003,13401000
2022-11-30,2.1972245773362196,161832000
2022-11-30,1.0986122886681098,161835000
2022-11-30,1.0986122886681098,161836000
2022-11-30,1.0986122886681098,161838000
2022-11-30,0.0,2968000
2022-11-30,1.3862943611198906,3296000
2022-11-30,2.3978952727983707,330387000
2022-11-30,4.6443908991413725,620000
2022-11-30,4.343805421853684,633000
2022-12-01,3.367295829986474,13400000
2022-12-01,1.6094379124341003,13401000
2022-12-01,2.3978952727983707,161832000
2022-12-01,1.0986122886681098,161835000
2022-12-01,1.0986122886681098,161836000
2022-12-01,1.0986122886681098,161838000
2022-12-01,0.0,2968000
2022-12-01,1.6094379124341003,3296000
2022-12-01,2.5649493574615367,330387000
2022-12-01,4.219507705176107,620000
2022-12-01,4.584967478670572,633000
2022-12-02,3.091042453358316,13400000
2022-12-02,1.9459101490553132,13401000
2022-12-02,2.1972245773362196,161832000
2022-12-02,1.0986122886681098,161835000
2022-12-02,1.0986122886681098,161836000
2022-12-02,1.0986122886681098,161838000
2022-12-02,0.0,2968000
2022-12-02,1.0986122886681098,3296000
2022-12-02,2.4849066497880004,330387000
2022-12-02,4.343805421853684,620000
2022-12-02,4.6443908991413725,633000
2022-12-03,0.0,13400000
2022-12-03,0.0,13401000
2022-12-03,0.0,161832000
2022-12-03,0.0,161835000
2022-12-03,0.0,161836000
2022-12-03,0.0,161838000
2022-12-03,0.0,2968000
2022-12-03,0.0,3296000
2022-12-03,0.0,330387000
2022-12-03,2.995732273553991,620000
2022-12-03,0.0,633000
2022-12-04,0.0,13400000
2022-12-04,0.0,13401000
2022-12-04,0.0,161832000
2022-12-04,0.0,161835000
2022-12-04,0.0,161836000
2022-12-04,0.0,161838000
2022-12-04,0.0,2968000
2022-12-04,0.0,3296000
2022-12-04,0.0,330387000
2022-12-04,2.995732273553991,620000
2022-12-04,0.0,633000
2022-12-05,3.1780538303479458,13400000
2022-12-05,1.6094379124341003,13401000
2022-12-05,2.1972245773362196,161832000
2022-12-05,1.0986122886681098,161835000
2022-12-05,1.0986122886681098,161836000
2022-12-05,1.0986122886681098,161838000
2022-12-05,1.0986122886681098,2968000
2022-12-05,1.0986122886681098,3296000
2022-12-05,2.4849066497880004,330387000
2022-12-05,4.248495242049359,620000
2022-12-05,4.59511985013459,633000
2022-12-06,3.1354942159291497,13400000
2022-12-06,1.791759469228055,13401000
2022-12-06,2.1972245773362196,161832000
2022-12-06,1.3862943611198906,161835000
2022-12-06,1.0986122886681098,161836000
2022-12-06,1.0986122886681098,161838000
2022-12-06,0.0,2968000
2022-12-06,1.3862943611198906,3296000
2022-12-06,2.3978952727983707,330387000
2022-12-06,4.204692619390966,620000
2022-12-06,4.584967478670572,633000
2022-12-07,3.1354942159291497,13400000
2022-12-07,1.6094379124341003,13401000
2022-12-07,2.1972245773362196,161832000
2022-12-07,1.0986122886681098,161835000
2022-12-07,1.0986122886681098,161836000
2022-12-07,1.0986122886681098,161838000
2022-12-07,1.6094379124341003,2968000
2022-12-07,1.3862943611198906,3296000
2022-12-07,2.3978952727983707,330387000
2022-12-07,4.143134726391533,620000
2022-12-07,4.61512051684126,633000
2022-12-08,2.772588722239781,13400000
2022-12-08,1.0986122886681098,13401000
2022-12-08,1.6094379124341003,161832000
2022-12-08,0.6931471805599453,161835000
2022-12-08,0.6931471805599453,161836000
2022-12-08,0.6931471805599453,161838000
2022-12-08,1.791759469228055,2968000
2022-12-08,0.6931471805599453,3296000
2022-12-08,1.791759469228055,330387000
2022-12-08,3.4011973816621555,620000
2022-12-08,3.9512437185814275,633000
2022-12-09,2.4849066497880004,13400000
2022-12-09,1.0986122886681098,13401000
2022-12-09,1.6094379124341003,161832000
2022-12-09,0.6931471805599453,161835000
2022-12-09,0.6931471805599453,161836000
2022-12-09,0.6931471805599453,161838000
2022-12-09,1.6094379124341003,2968000
2022-12-09,1.0986122886681098,3296000
2022-12-09,1.791759469228055,330387000
2022-12-09,3.258096538021482,620000
2022-12-09,3.4657359027997265,633000
2022-12-10,0.0,13400000
2022-12-10,0.0,13401000
2022-12-10,0.0,161832000
2022-12-10,0.0,161835000
2022-12-10,0.0,161836000
2022-12-10,0.0,161838000
2022-12-10,0.0,2968000
2022-12-10,0.0,3296000
2022-12-10,0.0,330387000
2022-12-10,2.995732273553991,620000
2022-12-10,0.0,633000
2022-12-11,0.0,13400000
2022-12-11,0.0,13401000
2022-12-11,0.0,161832000
2022-12-11,0.0,161835000
2022-12-11,0.0,161836000
2022-12-11,0.0,161838000
2022-12-11,0.0,2968000
2022-12-11,0.0,3296000
2022-12-11,0.0,330387000
2022-12-11,2.995732273553991,620000
2022-12-11,0.0,633000
2022-12-12,3.2188758248682006,13400000
2022-12-12,1.6094379124341003,13401000
2022-12-12,2.1972245773362196,161832000
2022-12-12,1.0986122886681098,161835000
2022-12-12,1.0986122886681098,161836000
2022-12-12,1.0986122886681098,161838000
2022-12-12,2.1972245773362196,2968000
2022-12-12,1.3862943611198906,3296000
2022-12-12,2.3978952727983707,330387000
2022-12-12,4.127134385045092,620000
2022-12-12,4.02535169073515,633000
2022-12-13,3.1354942159291497,13400000
2022-12-13,1.6094379124341003,13401000
2022-12-13,2.1972245773362196,161832000
2022-12-13,1.0986122886681098,161835000
2022-12-13,1.0986122886681098,161836000
2022-12-13,1.0986122886681098,161838000
2022-12-13,2.3978952727983707,2968000
2022-12-13,1.3862943611198906,3296000
2022-12-13,2.3978952727983707,330387000
2022-12-13,3.828641396489095,620000
2022-12-13,3.9318256327243257,633000
2022-12-14,3.091042453358316,13400000
2022-12-14,1.6094379124341003,13401000
2022-12-14,2.1972245773362196,161832000
2022-12-14,1.0986122886681098,161835000
2022-12-14,1.0986122886681098,161836000
2022-12-14,1.0986122886681098,161838000
2022-12-14,1.3862943611198906,2968000
2022-12-14,1.6094379124341003,3296000
2022-12-14,3.258096538021482,330387000
2022-12-14,3.8501476017100584,620000
2022-12-14,3.9318256327243257,633000
2022-12-15,3.1354942159291497,13400000
2022-12-15,1.6094379124341003,13401000
2022-12-15,2.1972245773362196,161832000
2022-12-15,1.0986122886681098,161835000
2022-12-15,1.0986122886681098,161836000
2022-12-15,1.0986122886681098,161838000
2022-12-15,1.3862943611198906,2968000
2022-12-15,1.0986122886681098,3296000
2022-12-15,2.3978952727983707,330387000
2022-12-15,3.8066624897703196,620000
2022-12-15,3.9512437185814275,633000
2022-12-16,3.5263605246161616,13400000
2022-12-16,1.9459101490553132,13401000
2022-12-16,2.5649493574615367,161832000
2022-12-16,1.3862943611198906,161835000
2022-12-16,1.3862943611198906,161836000
2022-12-16,1.3862943611198906,161838000
2022-12-16,1.6094379124341003,2968000
2022-12-16,1.3862943611198906,3296000
2022-12-16,2.833213344056216,330387000
2022-12-16,4.1588830833596715,620000
2022-12-16,4.330733340286331,633000
2022-12-17,0.0,13400000
2022-12-17,0.0,13401000
2022-12-17,0.0,161832000
2022-12-17,0.0,161835000
2022-12-17,0.0,161836000
2022-12-17,0.0,161838000
2022-12-17,0.0,2968000
2022-12-17,0.0,3296000
2022-12-17,0.0,330387000
2022-12-17,2.1972245773362196,620000
2022-12-17,0.0,633000
2022-12-18,0.0,13400000
2022-12-18,0.0,13401000
2022-12-18,0.0,161832000
2022-12-18,0.0,161835000
2022-12-18,0.0,161836000
2022-12-18,0.0,161838000
2022-12-18,0.0,2968000
2022-12-18,0.0,3296000
2022-12-18,0.0,330387000
2022-12-18,2.1972245773362196,620000
2022-12-18,0.0,633000
2022-12-19,3.1780538303479458,13400000
2022-12-19,1.6094379124341003,13401000
2022-12-19,2.1972245773362196,161832000
2022-12-19,1.0986122886681098,161835000
2022-12-19,1.0986122886681098,161836000
2022-12-19,1.0986122886681098,161838000
2022-12-19,0.0,2968000
2022-12-19,1.3862943611198906,3296000
2022-12-19,2.3978952727983707,330387000
2022-12-19,3.8066624897703196,620000
2022-12-19,3.871201010907891,633000
2022-12-20,3.1354942159291497,13400000
2022-12-20,1.6094379124341003,13401000
2022-12-20,2.3978952727983707,161832000
2022-12-20,1.0986122886681098,161835000
2022-12-20,1.0986122886681098,161836000
2022-12-20,1.0986122886681098,161838000
2022-12-20,2.70805020110221,2968000
2022-12-20,1.0986122886681098,3296000
2022-12-20,3.332204510175204,330387000
2022-12-20,3.8501476017100584,620000
2022-12-20,3.9512437185814275,633000
2022-12-21,3.1354942159291497,13400000
2022-12-21,1.6094379124341003,13401000
2022-12-21,2.4849066497880004,161832000
2022-12-21,1.0986122886681098,161835000
2022-12-21,1.0986122886681098,161836000
2022-12-21,1.0986122886681098,161838000
2022-12-21,1.0986122886681098,2968000
2022-12-21,1.0986122886681098,3296000
2022-12-21,2.6390573296152584,330387000
2022-12-21,3.828641396489095,620000
2022-12-21,3.8918202981106265,633000
2022-12-22,3.1354942159291497,13400000
2022-12-22,1.6094379124341003,13401000
2022-12-22,2.3978952727983707,161832000
2022-12-22,1.0986122886681098,161835000
2022-12-22,1.0986122886681098,161836000
2022-12-22,1.0986122886681098,161838000
2022-12-22,1.6094379124341003,2968000
2022-12-22,1.0986122886681098,3296000
2022-12-22,2.5649493574615367,330387000
2022-12-22,3.713572066704308,620000
2022-12-22,3.9318256327243257,633000
2022-12-23,3.1354942159291497,13400000
2022-12-23,1.6094379124341003,13401000
2022-12-23,2.1972245773362196,161832000
2022-12-23,1.0986122886681098,161835000
2022-12-23,1.0986122886681098,161836000
2022-12-23,1.0986122886681098,161838000
2022-12-23,1.3862943611198906,2968000
2022-12-23,1.3862943611198906,3296000
2022-12-23,2.3978952727983707,330387000
2022-12-23,3.828641396489095,620000
2022-12-23,3.912023005428146,633000
2022-12-24,0.0,13400000
2022-12-24,0.0,13401000
2022-12-24,0.0,161832000
2022-12-24,0.0,161835000
2022-12-24,0.0,161836000
2022-12-24,0.0,161838000
2022-12-24,0.0,2968000
2022-12-24,0.0,3296000
2022-12-24,0.0,330387000
2022-12-24,2.302585092994046,620000
2022-12-24,0.0,633000
2022-12-25,0.0,13400000
2022-12-25,0.0,13401000
2022-12-25,0.0,161832000
2022-12-25,0.0,161835000
2022-12-25,0.0,161836000
2022-12-25,0.0,161838000
2022-12-25,0.0,2968000
2022-12-25,0.0,3296000
2022-12-25,0.0,330387000
2022-12-25,2.302585092994046,620000
2022-12-25,0.0,633000
2022-12-26,4.553876891600541,13400000
2022-12-26,2.3978952727983707,13401000
2022-12-26,3.4339872044851463,161832000
2022-12-26,2.772588722239781,161835000
2022-12-26,0.0,161836000
2022-12-26,0.0,161838000
2022-12-26,0.0,2968000
2022-12-26,1.791759469228055,3296000
2022-12-26,2.772588722239781,330387000
2022-12-26,4.584967478670572,620000
2022-12-26,4.844187086458591,633000
2022-12-27,3.1354942159291497,13400000
2022-12-27,1.6094379124341003,13401000
2022-12-27,2.1972245773362196,161832000
2022-12-27,1.0986122886681098,161835000
2022-12-27,1.0986122886681098,161836000
2022-12-27,1.0986122886681098,161838000
2022-12-27,0.0,2968000
2022-12-27,1.0986122886681098,3296000
2022-12-27,2.3978952727983707,330387000
2022-12-27,3.7612001156935624,620000
2022-12-27,3.9512437185814275,633000
2022-12-28,3.1354942159291497,13400000
2022-12-28,1.6094379124341003,13401000
2022-12-28,2.1972245773362196,161832000
2022-12-28,1.0986122886681098,161835000
2022-12-28,1.0986122886681098,161836000
2022-12-28,1.0986122886681098,161838000
2022-12-28,0.0,2968000
2022-12-28,1.0986122886681098,3296000
2022-12-28,3.258096538021482,330387000
2022-12-28,3.828641396489095,620000
2022-12-28,3.9512437185814275,633000
2022-12-29,3.1354942159291497,13400000
2022-12-29,1.6094379124341003,13401000
2022-12-29,2.4849066497880004,161832000
2022-12-29,1.0986122886681098,161835000
2022-12-29,1.0986122886681098,161836000
2022-12-29,1.0986122886681098,161838000
2022-12-29,0.0,2968000
2022-12-29,1.0986122886681098,3296000
2022-12-29,2.6390573296152584,330387000
2022-12-29,3.8066624897703196,620000
2022-12-29,3.970291913552122,633000
2022-12-30,3.5553480614894135,13400000
2022-12-30,1.6094379124341003,13401000
2022-12-30,2.5649493574615367,161832000
2022-12-30,1.9459101490553132,161835000
2022-12-30,0.0,161836000
2022-12-30,0.0,161838000
2022-12-30,2.0794415416798357,2968000
2022-12-30,1.0986122886681098,3296000
2022-12-30,1.9459101490553132,330387000
2022-12-30,3.8066624897703196,620000
2022-12-30,3.9318256327243257,633000
2022-12-31,0.0,13400000
2022-12-31,0.0,13401000
2022-12-31,0.0,161832000
2022-12-31,0.0,161835000
2022-12-31,0.0,161836000
2022-12-31,0.0,161838000
2022-12-31,0.0,2968000
2022-12-31,0.0,3296000
2022-12-31,0.0,330387000
2022-12-31,2.302585092994046,620000
2022-12-31,0.0,633000
2023-01-01,0.0,13400000
2023-01-01,0.0,13401000
2023-01-01,0.0,161832000
2023-01-01,0.0,161835000
2023-01-01,0.0,161836000
2023-01-01,0.0,161838000
2023-01-01,0.0,2968000
2023-01-01,0.0,3296000
2023-01-01,0.0,330387000
2023-01-01,2.1972245773362196,620000
2023-01-01,0.0,633000
2023-01-02,3.4011973816621555,13400000
2023-01-02,1.6094379124341003,13401000
2023-01-02,2.70805020110221,161832000
2023-01-02,1.6094379124341003,161835000
2023-01-02,1.6094379124341003,161836000
2023-01-02,1.6094379124341003,161838000
2023-01-02,0.0,2968000
2023-01-02,1.3862943611198906,3296000
2023-01-02,3.1354942159291497,330387000
2023-01-02,3.970291913552122,620000
2023-01-02,4.174387269895637,633000
2023-01-03,3.1354942159291497,13400000
2023-01-03,1.6094379124341003,13401000
2023-01-03,2.1972245773362196,161832000
2023-01-03,1.0986122886681098,161835000
2023-01-03,1.0986122886681098,161836000
2023-01-03,1.0986122886681098,161838000
2023-01-03,2.1972245773362196,2968000
2023-01-03,1.0986122886681098,3296000
2023-01-03,2.3978952727983707,330387000
2023-01-03,3.871201010907891,620000
2023-01-03,4.110873864173311,633000
2023-01-04,3.1354942159291497,13400000
2023-01-04,1.6094379124341003,13401000
2023-01-04,2.1972245773362196,161832000
2023-01-04,1.0986122886681098,161835000
2023-01-04,1.0986122886681098,161836000
2023-01-04,1.0986122886681098,161838000
2023-01-04,2.302585092994046,2968000
2023-01-04,1.6094379124341003,3296000
2023-01-04,2.3978952727983707,330387000
2023-01-04,4.007333185232471,620000
2023-01-04,3.9889840465642745,633000
2023-01-05,3.5263605246161616,13400000
2023-01-05,1.9459101490553132,13401000
2023-01-05,2.5649493574615367,161832000
2023-01-05,1.3862943611198906,161835000
2023-01-05,1.3862943611198906,161836000
2023-01-05,1.3862943611198906,161838000
2023-01-05,2.833213344056216,2968000
2023-01-05,2.302585092994046,3296000
2023-01-05,4.624972813284271,330387000
2023-01-05,4.343805421853684,620000
2023-01-05,4.406719247264253,633000
2023-01-06,3.5263605246161616,13400000
2023-01-06,1.6094379124341003,13401000
2023-01-06,2.5649493574615367,161832000
2023-01-06,1.9459101490553132,161835000
2023-01-06,0.0,161836000
2023-01-06,0.0,161838000
2023-01-06,1.6094379124341003,2968000
2023-01-06,1.9459101490553132,3296000
2023-01-06,1.9459101490553132,330387000
2023-01-06,3.784189633918261,620000
2023-01-06,3.9512437185814275,633000
2023-01-07,0.0,13400000
2023-01-07,0.0,13401000
2023-01-07,0.0,161832000
2023-01-07,0.0,161835000
2023-01-07,0.0,161836000
2023-01-07,0.0,161838000
2023-01-07,0.0,2968000
2023-01-07,0.0,3296000
2023-01-07,0.0,330387000
2023-01-07,2.302585092994046,620000
2023-01-07,0.0,633000
2023-01-08,0.0,13400000
2023-01-08,0.0,13401000
2023-01-08,0.0,161832000
2023-01-08,0.0,161835000
2023-01-08,0.0,161836000
2023-01-08,0.0,161838000
2023-01-08,0.0,2968000
2023-01-08,0.0,3296000
2023-01-08,0.0,330387000
2023-01-08,2.3978952727983707,620000
2023-01-08,0.0,633000
2023-01-09,3.1354942159291497,13400000
2023-01-09,1.6094379124341003,13401000
2023-01-09,2.1972245773362196,161832000
2023-01-09,1.0986122886681098,161835000
2023-01-09,1.0986122886681098,161836000
2023-01-09,1.0986122886681098,161838000
2023-01-09,0.6931471805599453,2968000
2023-01-09,1.9459101490553132,3296000
2023-01-09,2.3978952727983707,330387000
2023-01-09,3.9318256327243257,620000
2023-01-09,3.9318256327243257,633000
2023-01-10,2.4849066497880004,13400000
2023-01-10,1.0986122886681098,13401000
2023-01-10,1.6094379124341003,161832000
2023-01-10,0.6931471805599453,161835000
