variant,customer,anomaly_type,consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
raw,620000,contextual_point,22,134,2023-03-15,0.8935652709359605,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,25.0
raw,620000,contextual_point,23,596,2024-06-19,0.8935413245758074,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,37.0
raw,620000,contextual_point,24,338,2023-10-05,0.8889795429666119,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,9.0
raw,620000,contextual_point,25,582,2024-06-05,0.8888888888888888,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,9.0
raw,620000,contextual_point,26,570,2024-05-24,0.8886032430213465,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,25.0
raw,620000,contextual_point,27,170,2023-04-20,0.8824610016420362,5,0,dp;zms;units;isolation_forest;calf,,1,zms,44.0
raw,620000,contextual_point,28,260,2023-07-19,0.8796199370552819,5,0,dp;zms;units;isolation_forest;calf,,1,calf,34.0
raw,620000,contextual_point,29,541,2024-04-25,0.8768387383689108,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,7.0
raw,620000,contextual_point,30,295,2023-08-23,0.8659910372194854,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,38.0
raw,620000,contextual_point,31,484,2024-02-28,0.8616584564860427,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,17.0
raw,620000,contextual_point,32,98,2023-02-07,0.8547430897646414,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,20.0
raw,620000,contextual_point,33,311,2023-09-08,0.8537185276409416,5,0,dp;zms;units;isolation_forest;calf,,1,calf,16.0
raw,620000,contextual_point,34,330,2023-09-27,0.8496048850574713,5,0,dp;zms;units;isolation_forest;calf,,1,zms,29.0
raw,620000,contextual_point,35,83,2023-01-23,0.846628694581281,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
raw,620000,contextual_point,36,482,2024-02-26,0.8456451833607005,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,22.0
raw,620000,contextual_point,37,125,2023-03-06,0.8359400656814451,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,37.0
raw,620000,contextual_point,38,483,2024-02-27,0.8310139573070607,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,13.0
raw,620000,contextual_point,39,154,2023-04-04,0.8300834701696772,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,25.0
raw,620000,contextual_point,40,342,2023-10-09,0.824464627805145,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,620000,contextual_point,41,358,2023-10-25,0.8243089764641489,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,20.0
raw,620000,contextual_point,42,563,2024-05-17,0.8227832512315271,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,24.0
raw,620000,contextual_point,43,2,2022-11-03,0.82188526272578,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,21.0
raw,620000,contextual_point,44,384,2023-11-20,0.8066981390257253,5,0,dp;zms;units;isolation_forest;calf,,1,zms,39.0
raw,620000,contextual_point,45,402,2023-12-08,0.8060036945812807,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,6.0
raw,620000,contextual_point,46,520,2024-04-04,0.8052630678708266,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,8.0
raw,620000,contextual_point,47,265,2023-07-24,0.8050475506294472,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,48.0
raw,620000,contextual_point,48,562,2024-05-16,0.8049141351943077,5,0,dp;zms;units;isolation_forest;calf,,1,units,28.0
raw,620000,contextual_point,49,7,2022-11-08,0.8045173097974823,5,0,dp;zms;units;isolation_forest;calf,,1,zms,32.0
raw,620000,contextual_point,50,387,2023-11-23,0.8023963464696223,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,4.0
raw,620000,subsequence_pattern,1,584,2024-06-07,0.9339018883415435,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,2,580,2024-06-03,0.93059934318555,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,3,527,2024-04-11,0.9144163245758075,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
raw,620000,subsequence_pattern,4,531,2024-04-15,0.9070607553366173,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,5,568,2024-05-22,0.9067452107279692,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,21.0
raw,620000,subsequence_pattern,6,520,2024-04-04,0.9018091817186645,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0
raw,620000,subsequence_pattern,7,489,2024-03-04,0.8781782977558841,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,19.0
raw,620000,subsequence_pattern,8,563,2024-05-17,0.8766971127531473,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;itrans,11.0
raw,620000,subsequence_pattern,9,587,2024-06-10,0.870318144499179,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,17.0
raw,620000,subsequence_pattern,10,541,2024-04-25,0.8672746305418719,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,7.0
raw,620000,subsequence_pattern,11,601,2024-06-24,0.8615216201423098,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,10.0
raw,620000,subsequence_pattern,12,586,2024-06-09,0.8603489326765189,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,22.0
raw,620000,subsequence_pattern,13,521,2024-04-05,0.8603121237000547,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,3.0
raw,620000,subsequence_pattern,14,608,2024-07-01,0.8568691844553914,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,1.0
raw,620000,subsequence_pattern,15,599,2024-06-22,0.8556855500821018,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,9.0
raw,620000,subsequence_pattern,16,604,2024-06-27,0.8552271483305965,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,4.0
raw,620000,subsequence_pattern,17,582,2024-06-05,0.8520853858784894,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,9.0
raw,620000,subsequence_pattern,18,387,2023-11-23,0.8499468390804598,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,4.0
raw,620000,subsequence_pattern,19,499,2024-03-14,0.8497616310892173,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,23.0
raw,620000,subsequence_pattern,20,605,2024-06-28,0.8483853311439518,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,5.0
raw,620000,subsequence_pattern,21,571,2024-05-25,0.8482461001642037,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,31.0
raw,620000,subsequence_pattern,22,593,2024-06-16,0.8469663382594417,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,14.0
raw,620000,subsequence_pattern,23,561,2024-05-15,0.8429963054187193,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;ocsvm,34.0
raw,620000,subsequence_pattern,24,550,2024-05-04,0.8427932402846198,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,23.0
raw,620000,subsequence_pattern,25,592,2024-06-15,0.841574302134647,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,18.0
raw,620000,subsequence_pattern,26,500,2024-03-15,0.8358155446086479,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,36.0
raw,620000,subsequence_pattern,27,502,2024-03-17,0.8340641078270389,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,28,391,2023-11-27,0.8335852490421457,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,11.0
raw,620000,subsequence_pattern,29,607,2024-06-30,0.8303229337712096,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,2.0
raw,620000,subsequence_pattern,30,606,2024-06-29,0.8281335522714833,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,6.0
raw,620000,subsequence_pattern,31,600,2024-06-23,0.8253968253968255,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,11.0
raw,620000,subsequence_pattern,32,386,2023-11-22,0.8171282156540778,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,27.0
raw,620000,subsequence_pattern,33,579,2024-06-02,0.8166481937602628,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,30.0
raw,620000,subsequence_pattern,34,518,2024-04-02,0.815745415982485,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,36.0
raw,620000,subsequence_pattern,35,402,2023-12-08,0.8154836480569239,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,26.0
raw,620000,subsequence_pattern,36,572,2024-05-26,0.8151022851669405,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,21.0
raw,620000,subsequence_pattern,37,536,2024-04-20,0.7993344280240832,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,25.0
raw,620000,subsequence_pattern,38,97,2023-02-06,0.795756089217296,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0
raw,620000,subsequence_pattern,39,595,2024-06-18,0.7952073070607554,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,21.0
raw,620000,subsequence_pattern,40,577,2024-05-31,0.778452380952381,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,32.0
raw,620000,subsequence_pattern,41,478,2024-02-22,0.7783102079912425,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,42,508,2024-03-23,0.7753983990147784,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,42.0
raw,620000,subsequence_pattern,43,476,2024-02-20,0.7705893541324577,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,44,574,2024-05-28,0.7696236316365627,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,35.0
raw,620000,subsequence_pattern,45,512,2024-03-27,0.7609837848932677,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,46,517,2024-04-01,0.760458470169677,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,13.0
raw,620000,subsequence_pattern,47,479,2024-02-23,0.7600938013136289,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,48,578,2024-06-01,0.758737684729064,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,31.0
raw,620000,subsequence_pattern,49,537,2024-04-21,0.7581906130268199,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,39.0
raw,620000,subsequence_pattern,50,85,2023-01-25,0.7562094280240832,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,20.0
raw,633000,global_point,1,584,2024-06-07,0.9994444444444444,3,2,itrans;datamole;gpt4ts,calf;units,3,itrans;datamole;gpt4ts,1.0
raw,633000,global_point,2,531,2024-04-15,0.999,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0
raw,633000,global_point,3,364,2023-10-31,0.9869305555555556,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,3.0
raw,633000,global_point,4,97,2023-02-06,0.98275,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,6.0
raw,633000,global_point,5,580,2024-06-03,0.9822222222222222,3,2,itrans;datamole;gpt4ts,calf;units,3,itrans;datamole;gpt4ts,10.0
raw,633000,global_point,6,538,2024-04-22,0.9814305555555555,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,3.0
raw,633000,global_point,7,527,2024-04-11,0.9800138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,2.0
raw,633000,global_point,8,541,2024-04-25,0.9751111111111112,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,5.0
raw,633000,global_point,9,521,2024-04-05,0.9600972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,17.0
raw,633000,global_point,10,512,2024-03-27,0.9441111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,14.0
raw,633000,global_point,11,265,2023-07-24,0.943138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,7.0
raw,633000,global_point,12,356,2023-10-23,0.9352777777777778,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;datamole,15.0
raw,633000,global_point,13,582,2024-06-05,0.9349999999999999,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;datamole,6.0
raw,633000,global_point,14,379,2023-11-15,0.932625,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,13.0
raw,633000,global_point,15,585,2024-06-08,0.9249999999999999,3,2,itrans;datamole;gpt4ts,calf;units,2,datamole;gpt4ts,25.0
raw,633000,global_point,16,540,2024-04-24,0.9150416666666666,5,0,itrans;calf;units;datamole;gpt4ts,,4,calf;units;datamole;gpt4ts,6.0
raw,633000,global_point,17,120,2023-03-01,0.8926388888888889,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,38.0
raw,633000,global_point,18,184,2023-05-04,0.8908055555555554,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,13.0
raw,633000,global_point,19,352,2023-10-19,0.8885416666666666,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,24.0
raw,633000,global_point,20,561,2024-05-15,0.8868888888888888,5,0,itrans;calf;units;datamole;gpt4ts,,4,calf;units;datamole;gpt4ts,28.0
raw,633000,global_point,21,153,2023-04-03,0.8854444444444445,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,6.0
raw,633000,global_point,22,587,2024-06-10,0.8822222222222221,3,2,itrans;datamole;gpt4ts,calf;units,1,datamole,44.0
raw,633000,global_point,23,310,2023-09-07,0.8726111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,17.0
raw,633000,global_point,24,595,2024-06-18,0.8716666666666667,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,35.0
raw,633000,global_point,25,563,2024-05-17,0.8671388888888888,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;datamole,15.0
raw,633000,global_point,26,570,2024-05-24,0.8624305555555555,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,8.0
raw,633000,global_point,27,489,2024-03-04,0.8520833333333332,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,20.0
raw,633000,global_point,28,485,2024-02-29,0.8425416666666667,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,7.0
raw,633000,global_point,29,592,2024-06-15,0.835,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,46.0
raw,633000,global_point,30,391,2023-11-27,0.8306527777777777,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;datamole,12.0
raw,633000,global_point,31,339,2023-10-06,0.8280138888888888,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,633000,global_point,32,402,2023-12-08,0.8202083333333332,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,11.0
raw,633000,global_point,33,550,2024-05-04,0.818875,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,633000,global_point,34,301,2023-08-29,0.8085972222222223,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,12.0
raw,633000,global_point,35,171,2023-04-21,0.8075138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,27.0
raw,633000,global_point,36,175,2023-04-25,0.8067777777777778,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,32.0
raw,633000,global_point,37,66,2023-01-06,0.8057916666666667,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,36.0
raw,633000,global_point,38,295,2023-08-23,0.8003888888888889,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,11.0
raw,633000,global_point,39,501,2024-03-16,0.7986805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,4.0
raw,633000,global_point,40,528,2024-04-12,0.7979027777777777,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,4.0
raw,633000,global_point,41,122,2023-03-03,0.7965694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;datamole,30.0
raw,633000,global_point,42,6,2022-11-07,0.796138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,31.0
