2023-01-21,0,0,0,0,0,0,0,0,0,9,0
2023-01-22,0,0,0,0,0,0,0,0,0,8,0
2023-01-23,35,11,10,3,2,2,0,5,15,72,83
2023-01-24,41,6,26,6,5,5,0,10,28,0,63
2023-01-25,33,6,12,3,3,3,8,2,16,0,97
2023-01-26,24,6,8,2,2,2,4,3,10,0,77
2023-01-27,21,4,11,2,2,2,10,4,13,0,79
2023-01-28,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,0,0,0,0,0,0,0,0,0,10,0
2023-01-30,26,8,8,2,2,2,7,4,10,38,77
2023-01-31,22,4,9,2,2,2,5,2,11,26,72
2023-02-01,24,6,8,2,2,2,10,2,10,31,79
2023-02-02,9,0,4,1,1,1,9,1,5,16,40
2023-02-03,9,0,6,1,1,1,14,1,6,23,41
2023-02-04,0,0,0,0,0,0,0,0,0,11,0
2023-02-05,0,0,0,0,0,0,0,0,0,11,0
2023-02-06,31,0,14,3,3,3,31,3,17,99,190
2023-02-07,9,0,4,1,1,1,28,1,5,35,42
2023-02-08,0,0,0,0,0,0,25,0,1,19,6
2023-02-09,11,0,4,1,1,1,7,3,108,37,44
2023-02-10,9,0,4,1,1,1,1,1,5,35,39
2023-02-11,0,0,0,0,0,0,0,0,0,18,0
2023-02-12,0,0,0,0,0,0,0,0,0,19,0
2023-02-13,18,0,13,2,2,2,10,2,14,46,78
2023-02-14,18,0,10,2,2,2,13,3,12,47,78
2023-02-15,36,0,10,2,2,2,4,2,12,51,76
2023-02-16,40,0,13,2,2,2,6,4,13,51,88
2023-02-17,31,0,13,4,4,1,16,6,44,51,84
2023-02-18,0,0,0,0,0,0,0,0,0,19,0
2023-02-19,0,0,0,0,0,0,0,0,0,11,0
2023-02-20,29,0,10,4,4,1,19,4,12,73,90
2023-02-21,14,0,6,3,3,0,6,2,7,31,48
2023-02-22,30,0,11,6,3,0,32,2,24,56,95
2023-02-23,31,0,12,6,3,0,24,4,11,50,100
2023-02-24,21,0,11,6,3,0,5,4,11,53,99
2023-02-25,0,0,0,0,0,0,0,0,0,2,0
2023-02-26,0,0,0,0,0,0,0,0,0,2,0
2023-02-27,18,0,12,6,6,0,13,2,14,56,97
2023-02-28,50,0,18,9,9,0,2,3,21,76,115
2023-03-01,39,0,18,19,16,1,4,5,21,80,151
2023-03-02,33,6,16,5,5,2,24,3,19,75,119
2023-03-03,31,9,11,2,2,2,19,2,62,104,119
2023-03-04,0,0,0,0,0,0,0,0,0,10,0
2023-03-05,0,0,0,0,0,0,0,0,0,10,0
2023-03-06,22,4,11,2,2,2,10,2,15,62,54
2023-03-07,36,8,10,2,1,1,1,4,13,47,63
2023-03-08,49,12,12,6,0,7,12,6,6,38,71
2023-03-09,59,8,16,7,1,1,9,8,15,73,99
2023-03-10,31,6,14,3,3,3,0,7,17,58,77
2023-03-11,0,0,0,0,0,0,0,0,0,19,0
2023-03-12,0,0,0,0,0,0,0,0,0,18,0
2023-03-13,22,4,8,2,2,2,0,2,10,54,55
2023-03-14,12,2,4,1,1,1,1,1,5,21,22
2023-03-15,47,6,21,5,5,5,4,7,21,68,107
2023-03-16,22,4,8,2,2,2,5,4,10,50,50
2023-03-17,35,6,15,6,3,3,1,9,23,52,81
2023-03-18,0,0,0,0,0,0,1,0,0,9,0
2023-03-19,0,0,0,0,0,0,0,0,0,10,0
2023-03-20,23,4,8,2,2,2,3,9,10,53,61
2023-03-21,21,5,8,2,2,2,0,6,10,39,49
2023-03-22,30,5,11,2,2,2,6,5,12,39,48
2023-03-23,37,6,8,2,2,2,3,6,10,39,49
2023-03-24,38,6,8,2,2,2,11,6,10,41,50
2023-03-25,0,0,0,0,0,0,0,0,0,12,0
2023-03-26,0,0,0,0,0,0,0,0,0,18,0
2023-03-27,37,7,8,4,4,1,30,6,10,39,50
2023-03-28,53,11,11,6,3,0,33,6,8,54,69
2023-03-29,81,18,18,8,0,0,22,9,9,77,104
2023-03-30,80,16,18,9,6,0,32,9,19,78,97
2023-03-31,82,18,17,9,9,0,37,9,21,72,95
2023-04-01,0,0,0,0,0,0,0,0,0,19,0
2023-04-02,0,0,0,0,0,0,0,0,0,18,0
2023-04-03,113,15,35,13,12,3,12,14,66,93,132
2023-04-04,18,3,8,1,1,1,56,1,7,39,30
2023-04-05,1,1,3,1,1,1,50,0,6,23,29
2023-04-06,2,0,0,0,0,0,50,0,0,31,10
2023-04-07,0,0,0,0,0,0,6,0,0,19,6
2023-04-08,0,0,0,0,0,0,0,0,0,19,0
2023-04-09,0,0,0,0,0,0,0,0,0,19,0
2023-04-10,0,0,0,0,0,0,10,0,0,18,6
2023-04-11,0,0,0,0,0,0,15,0,0,20,6
2023-04-12,0,0,0,0,0,0,10,0,1,20,6
2023-04-13,38,6,12,6,0,0,3,6,18,32,48
2023-04-14,50,12,12,6,0,0,0,6,11,64,76
2023-04-15,0,0,0,0,0,0,0,0,0,19,0
2023-04-16,0,0,0,0,0,0,0,0,0,19,0
2023-04-17,26,6,5,3,0,0,1,1,8,28,32
2023-04-18,39,9,8,2,1,1,1,4,7,43,63
2023-04-19,24,6,6,3,0,0,5,3,3,28,46
2023-04-20,71,13,22,10,1,1,11,19,14,78,104
2023-04-21,93,18,24,9,3,3,6,10,22,90,141
2023-04-22,0,0,0,0,0,0,0,0,0,18,0
2023-04-23,0,0,0,0,0,0,0,0,0,19,0
2023-04-24,0,10,12,6,0,0,15,6,6,53,71
2023-04-25,0,23,29,11,0,0,12,8,49,141,154
2023-04-26,64,16,24,8,1,1,7,6,17,77,112
2023-04-27,47,7,9,8,5,4,15,4,6,58,53
2023-04-28,61,19,16,6,2,2,14,6,12,65,99
2023-04-29,0,0,0,0,0,0,0,0,0,8,0
2023-04-30,0,0,0,0,0,0,0,0,0,3,0
2023-05-01,35,10,11,4,0,0,0,4,5,40,51
2023-05-02,43,16,1,2,0,0,14,2,9,67,85
2023-05-03,24,16,3,1,1,1,33,1,4,54,45
2023-05-04,81,37,29,5,5,5,12,5,91,110,147
2023-05-05,33,16,7,2,2,2,9,5,53,65,75
2023-05-06,29,5,8,4,0,0,0,4,19,40,49
2023-05-07,0,0,0,0,0,0,0,0,0,19,0
2023-05-08,33,6,12,3,3,3,6,4,18,55,79
2023-05-09,11,2,4,1,1,1,19,1,5,35,29
2023-05-10,0,0,0,0,0,0,9,0,0,25,0
2023-05-11,34,7,16,3,3,3,13,7,22,55,76
2023-05-12,24,4,8,2,2,2,15,3,10,46,52
2023-05-13,0,0,0,0,0,0,0,0,0,19,0
2023-05-14,0,0,0,0,0,0,0,0,0,19,0
2023-05-15,36,6,7,4,1,1,23,4,8,45,57
2023-05-16,33,8,7,3,0,0,21,2,3,50,55
2023-05-17,37,8,15,3,3,3,14,6,17,54,77
2023-05-18,36,10,9,3,0,0,15,5,4,42,49
2023-05-19,29,6,8,3,1,1,7,4,7,39,42
2023-05-20,0,0,0,0,0,0,0,0,0,19,0
2023-05-21,0,0,0,0,0,0,3,0,0,19,0
2023-05-22,26,5,12,2,2,2,12,8,45,47,71
2023-05-23,22,4,8,2,2,2,9,3,51,41,51
2023-05-24,35,6,12,5,3,3,14,4,43,54,68
2023-05-25,22,4,9,3,2,2,7,2,10,40,46
2023-05-26,25,4,8,3,2,2,10,3,8,37,42
2023-05-27,0,0,0,0,0,0,0,0,0,18,0
2023-05-28,0,0,0,0,0,0,0,0,0,19,0
2023-05-29,198,36,72,18,0,0,9,27,5,44,55
2023-05-30,37,7,9,3,1,1,19,3,7,40,53
2023-05-31,22,4,8,2,2,2,17,3,10,41,50
2023-06-01,22,0,9,3,3,3,0,3,11,40,52
2023-06-02,38,8,12,3,3,3,1,3,15,46,95
2023-06-03,0,0,0,0,0,0,0,0,0,18,0
2023-06-04,0,0,0,0,0,0,0,0,0,17,0
2023-06-05,25,4,9,3,1,1,2,3,7,43,50
2023-06-06,22,4,8,3,2,2,28,4,9,38,48
2023-06-07,33,7,13,3,3,3,9,5,36,52,72
2023-06-08,28,5,9,5,0,0,16,4,5,41,47
2023-06-09,24,5,8,2,2,2,29,4,23,41,46
2023-06-10,0,0,0,0,0,0,0,0,0,11,0
2023-06-11,0,0,0,0,0,0,0,0,0,0,0
2023-06-12,24,7,8,4,3,2,24,4,39,52,49
2023-06-13,23,4,8,2,2,2,6,4,13,40,45
2023-06-14,23,4,11,3,3,2,7,5,14,48,54
2023-06-15,31,8,14,4,3,3,10,6,15,56,78
2023-06-16,34,6,11,4,3,3,4,8,15,56,97
2023-06-17,0,0,0,0,0,0,0,0,0,19,0
2023-06-18,0,0,0,0,0,0,0,0,0,19,0
2023-06-19,24,4,8,2,2,2,18,4,10,49,86
2023-06-20,22,4,7,2,2,2,16,4,8,62,74
2023-06-21,27,4,12,3,3,3,11,8,15,56,56
2023-06-22,31,2,20,3,3,3,15,5,21,50,60
2023-06-23,37,5,11,3,3,3,9,7,13,56,73
2023-06-24,0,0,0,0,0,0,0,0,0,19,0
2023-06-25,0,0,0,0,0,0,0,0,0,19,0
2023-06-26,22,4,11,2,2,2,16,2,12,41,49
2023-06-27,45,8,17,4,0,4,21,6,20,65,93
2023-06-28,23,4,9,2,0,2,28,3,11,38,57
2023-06-29,47,8,12,5,0,2,17,4,10,51,66
2023-06-30,26,4,11,2,2,2,12,2,11,43,51
2023-07-01,0,0,0,0,0,0,0,0,0,19,0
2023-07-02,0,0,0,0,0,0,0,0,0,19,0
2023-07-03,44,6,12,3,3,3,17,3,31,54,82
2023-07-04,60,10,15,4,3,3,5,4,32,74,109
2023-07-05,50,6,12,4,3,3,26,4,15,68,122
2023-07-06,22,4,9,2,2,2,31,2,52,44,48
2023-07-07,33,6,12,3,3,3,18,5,15,46,61
2023-07-08,0,0,0,0,0,0,0,0,0,19,0
2023-07-09,0,0,0,0,0,0,0,0,0,19,0
2023-07-10,22,5,9,2,2,2,3,21,8,41,43
2023-07-11,11,3,4,1,1,1,15,2,3,33,27
2023-07-12,0,0,0,0,0,0,12,0,0,20,5
2023-07-13,0,0,0,0,0,0,15,0,14,18,6
2023-07-14,0,0,0,0,0,0,4,0,0,20,6
2023-07-15,0,0,0,0,0,0,0,0,0,19,0
2023-07-16,0,0,0,0,0,0,0,0,0,17,0
2023-07-17,0,0,0,0,0,0,4,0,0,21,5
2023-07-18,25,4,8,2,2,2,3,2,12,43,68
2023-07-19,55,10,18,5,4,3,0,10,21,79,99
2023-07-20,33,6,12,3,3,3,6,4,15,50,64
2023-07-21,32,8,12,3,3,3,5,3,15,47,90
2023-07-22,0,0,0,0,0,0,0,0,0,19,0
2023-07-23,0,0,0,0,0,0,0,0,0,20,0
2023-07-24,57,10,24,5,5,5,4,5,29,68,158
2023-07-25,46,11,12,3,3,3,0,5,16,48,82
2023-07-26,33,8,11,3,3,3,3,4,14,50,80
2023-07-27,22,4,8,2,2,2,6,2,9,38,38
2023-07-28,23,4,7,2,2,2,5,2,10,34,40
2023-07-29,0,0,0,0,0,0,0,0,0,17,0
2023-07-30,0,0,0,0,0,0,0,0,0,18,0
2023-07-31,22,5,8,2,14,2,10,21,9,42,337
2023-08-01,22,5,8,2,2,2,7,2,9,41,39
2023-08-02,48,12,16,4,4,4,15,6,20,63,79
2023-08-03,67,11,25,6,6,6,23,8,30,71,119
2023-08-04,48,8,14,4,4,4,12,10,131,60,110
2023-08-05,0,0,0,0,0,0,0,0,14,18,0
2023-08-06,0,0,0,0,0,0,0,0,0,6,0
2023-08-07,31,3,7,3,2,2,28,6,80,40,40
2023-08-08,55,8,10,4,4,4,21,3,12,53,80
2023-08-09,22,4,11,3,3,3,14,5,13,38,43
2023-08-10,25,5,8,2,2,2,2,2,10,43,42
2023-08-11,41,6,8,2,2,2,1,2,11,46,56
2023-08-12,0,0,0,0,0,0,0,0,0,17,0
2023-08-13,0,0,0,0,0,0,0,0,0,18,0
2023-08-14,28,4,8,2,2,2,5,3,11,39,43
2023-08-15,14,2,6,2,0,0,3,1,2,24,21
2023-08-16,11,3,2,1,1,0,15,2,3,29,22
2023-08-17,22,4,8,2,2,2,19,3,10,38,43
2023-08-18,24,5,11,4,1,1,19,2,8,38,44
2023-08-19,0,0,0,0,0,0,0,0,0,18,0
2023-08-20,0,0,0,0,0,0,0,0,0,17,0
2023-08-21,22,4,7,2,2,2,13,4,60,44,41
2023-08-22,22,4,8,2,2,2,9,4,39,36,36
2023-08-23,68,16,23,6,6,6,27,10,50,81,144
2023-08-24,27,6,6,2,2,2,32,2,20,43,56
2023-08-25,27,5,8,2,2,2,27,2,16,40,52
2023-08-26,0,0,0,0,0,0,0,0,0,17,0
2023-08-27,0,0,0,0,0,0,0,0,0,18,0
2023-08-28,30,5,7,2,2,2,21,2,13,41,49
2023-08-29,0,0,0,0,0,0,1,0,2,20,0
2023-08-30,55,8,11,4,4,3,15,5,26,52,87
2023-08-31,36,5,11,2,2,2,24,2,36,38,56
2023-09-01,54,10,11,3,3,3,2,3,35,56,94
2023-09-02,0,0,0,0,0,0,0,0,0,16,0
2023-09-03,0,0,0,0,0,0,0,0,0,17,0
2023-09-04,33,5,7,2,2,2,6,2,15,43,54
2023-09-05,41,8,15,4,2,2,4,3,27,55,81
2023-09-06,11,2,3,1,1,1,11,2,6,38,33
2023-09-07,0,0,0,0,0,0,3,0,0,20,0
2023-09-08,47,10,12,3,3,3,6,4,25,55,101
2023-09-09,0,0,0,0,0,0,0,0,0,17,0
2023-09-10,0,0,0,0,0,0,0,0,0,17,0
2023-09-11,28,4,8,2,2,2,0,3,129,43,71
2023-09-12,42,9,16,4,4,4,6,8,46,62,102
2023-09-13,39,6,16,4,4,4,19,6,28,54,85
2023-09-14,30,7,14,6,3,3,39,7,25,60,73
2023-09-15,31,6,12,3,3,3,19,7,25,55,74
2023-09-16,0,0,0,0,0,0,0,0,0,18,0
2023-09-17,0,0,0,0,0,0,0,0,0,18,0
2023-09-18,22,4,8,2,2,2,93,8,13,43,47
2023-09-19,20,4,8,2,2,2,11,10,27,43,57
2023-09-20,71,13,29,8,6,6,43,9,70,77,120
2023-09-21,21,4,7,3,1,1,7,3,17,42,49
2023-09-22,20,4,8,2,2,2,11,4,16,43,49
2023-09-23,0,0,0,0,0,0,0,0,0,19,0
2023-09-24,0,0,0,0,0,0,0,0,0,18,0
2023-09-25,34,9,9,3,0,0,19,6,38,59,68
2023-09-26,41,9,10,5,0,0,31,6,15,49,64
2023-09-27,57,14,16,6,2,2,22,6,40,90,95
2023-09-28,50,8,11,4,2,2,38,6,55,71,122
2023-09-29,60,15,20,5,3,3,28,7,38,67,111
2023-09-30,0,0,0,0,0,0,0,0,0,17,0
2023-10-01,0,0,0,0,0,0,0,0,0,17,0
2023-10-02,30,6,10,2,2,2,28,4,18,38,56
2023-10-03,33,7,7,5,0,0,16,5,27,39,57
2023-10-04,32,4,15,3,3,3,88,4,41,62,96
2023-10-05,70,13,26,5,5,5,68,9,112,113,141
2023-10-06,66,13,22,4,4,4,40,8,68,74,139
2023-10-07,16,3,5,2,0,0,0,3,7,28,24
2023-10-08,0,0,0,0,0,0,0,0,0,17,0
2023-10-09,31,7,19,2,2,2,15,4,44,64,89
2023-10-10,63,14,19,4,4,4,9,9,30,59,94
2023-10-11,50,10,10,3,3,6,13,6,25,51,74
2023-10-12,71,16,20,4,4,8,17,10,32,66,97
2023-10-13,54,10,6,2,2,4,13,8,51,40,54
2023-10-14,0,0,0,0,0,4,0,0,0,17,0
2023-10-15,0,0,0,0,0,4,0,0,0,18,0
2023-10-16,35,7,7,3,1,4,20,6,14,39,51
2023-10-17,29,8,8,14,2,4,25,5,29,48,77
2023-10-18,78,12,28,25,3,3,11,10,68,71,134
2023-10-19,93,16,25,5,5,5,22,12,44,86,159
2023-10-20,74,10,21,4,4,4,3,9,35,63,111
2023-10-21,0,0,0,0,0,0,0,0,14,17,0
2023-10-22,0,0,0,0,0,0,0,0,0,16,0
2023-10-23,80,15,26,6,6,6,19,12,70,77,148
2023-10-24,70,14,16,5,4,4,9,11,32,71,125
2023-10-25,34,5,17,4,4,3,30,5,68,101,145
2023-10-26,73,14,17,4,4,4,21,11,29,66,114
2023-10-27,43,8,7,4,1,1,33,5,34,51,61
2023-10-28,0,0,0,0,0,0,0,0,0,17,0
2023-10-29,0,0,0,0,0,0,0,0,0,17,0
2023-10-30,50,12,9,5,0,0,29,6,41,54,52
2023-10-31,123,26,38,13,3,3,33,18,94,120,229
2023-11-01,106,24,22,8,0,0,36,9,38,69,108
2023-11-02,49,10,12,3,3,3,5,3,29,68,106
2023-11-03,101,24,16,5,4,4,76,11,36,77,102
2023-11-04,0,0,0,0,0,0,0,0,0,17,0
2023-11-05,0,0,0,0,0,0,0,0,0,16,0
2023-11-06,51,12,8,2,2,2,125,7,20,50,47
2023-11-07,36,3,8,2,2,2,2,4,17,40,46
2023-11-08,26,6,4,1,1,1,2,3,8,22,25
2023-11-09,46,9,8,2,2,2,3,5,16,37,51
2023-11-10,54,10,8,2,2,2,7,4,17,37,48
2023-11-11,0,0,0,0,0,0,0,0,0,17,0
2023-11-12,0,0,0,0,0,0,0,0,0,17,0
2023-11-13,54,8,9,2,2,2,0,5,19,38,47
2023-11-14,58,9,8,2,2,2,22,6,14,44,49
2023-11-15,101,16,40,5,5,5,47,8,36,109,166
2023-11-16,53,13,20,4,4,4,3,9,34,59,110
2023-11-17,25,6,10,3,3,2,8,6,21,38,49
2023-11-18,0,0,0,0,0,0,0,0,0,17,0
2023-11-19,0,0,0,0,0,0,0,0,0,17,0
2023-11-20,52,9,19,4,4,4,9,9,33,69,98
2023-11-21,40,10,10,4,1,1,19,16,18,51,64
2023-11-22,66,12,14,5,2,2,17,9,31,74,100
2023-11-23,88,22,23,6,6,3,58,12,137,94,127
2023-11-24,43,8,8,4,4,1,73,6,22,43,71
2023-11-25,0,0,0,0,0,0,0,0,0,17,0
2023-11-26,0,0,0,0,0,0,0,0,0,17,0
2023-11-27,60,16,15,4,4,4,2,6,28,96,132
2023-11-28,62,17,18,5,5,4,3,12,33,59,136
2023-11-29,36,9,8,4,1,1,5,6,17,47,68
2023-11-30,47,10,13,6,4,2,0,6,27,60,73
2023-12-01,32,8,10,3,2,1,0,6,20,48,69
2023-12-02,0,0,0,0,0,0,0,0,0,17,0
2023-12-03,0,0,0,0,0,0,0,0,0,17,0
2023-12-04,29,8,10,2,2,2,67,6,19,43,64
2023-12-05,12,2,7,1,1,1,5,3,8,30,30
2023-12-06,26,8,10,4,1,1,27,6,18,45,71
2023-12-07,31,11,11,5,0,0,10,5,26,45,55
2023-12-08,83,23,22,9,1,1,6,11,40,81,119
2023-12-09,0,0,0,0,0,0,0,0,0,17,0
2023-12-10,0,0,0,0,0,0,0,0,1,17,0
2023-12-11,34,7,12,5,4,1,10,6,20,48,57
2023-12-12,31,10,9,5,5,1,9,6,17,48,62
2023-12-13,26,7,10,2,2,2,23,6,16,40,51
2023-12-14,49,8,12,3,3,3,5,9,25,49,75
2023-12-15,28,9,16,2,2,2,10,6,25,38,49
2023-12-16,0,0,0,0,0,0,0,0,0,17,0
2023-12-17,0,0,0,0,0,0,0,0,0,17,0
2023-12-18,23,8,8,2,2,2,20,6,18,40,52
2023-12-19,27,6,8,2,2,2,8,6,17,39,49
2023-12-20,24,6,8,2,2,2,20,6,16,36,51
2023-12-21,28,8,9,3,3,3,34,6,16,38,51
2023-12-22,10,3,4,1,1,1,11,3,10,20,24
2023-12-23,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,0,0,0,0,0,0,0,0,0,0,0
2023-12-27,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,0,0,0,0,0,0,0,0,0,0,0
2023-12-30,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,0,0,0,0,0,0,0,0,0,0,0
2024-01-02,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,0,0,0,0,0,0,0,0,0,0,0
2024-01-04,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,0,0,0,0,0,0,0,0,0,0,0
2024-01-06,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,0,0,0,0,0,0,1,0,0,0,0
2024-01-09,0,0,0,0,0,0,4,0,0,0,0
2024-01-10,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,0,0,0,0,0,0,11,0,0,0,0
2024-01-12,0,0,0,0,0,0,6,0,0,0,0
2024-01-13,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,0,0,0,0,0,0,2,0,0,7,0
2024-01-19,0,0,0,0,0,0,8,0,0,20,0
2024-01-20,0,0,0,0,0,0,0,0,0,17,0
2024-01-21,0,0,0,0,0,0,0,0,0,17,0
2024-01-22,0,0,0,0,0,0,26,0,0,23,0
2024-01-23,0,0,0,0,0,0,28,0,0,17,0
2024-01-24,27,8,8,2,2,2,2,6,14,38,48
2024-01-25,35,6,8,2,2,2,6,6,28,43,56
2024-01-26,36,6,8,2,2,2,3,6,25,41,57
2024-01-27,0,0,0,0,0,0,0,0,0,16,0
2024-01-28,0,0,0,0,0,0,0,0,0,17,0
2024-01-29,39,7,8,3,2,2,3,5,19,42,59
2024-01-30,37,8,8,4,3,2,2,6,14,47,52
2024-01-31,26,5,8,2,2,2,5,6,15,44,50
2024-02-01,28,7,8,2,2,2,6,6,14,42,50
2024-02-02,49,14,12,5,3,3,6,9,27,55,76
2024-02-03,0,0,0,0,0,0,0,0,0,13,0
2024-02-04,0,0,0,0,0,0,0,0,0,16,0
2024-02-05,48,10,18,4,3,4,0,8,44,72,90
2024-02-06,30,7,10,2,2,2,5,6,16,42,51
2024-02-07,30,6,17,3,3,2,3,7,34,36,53
2024-02-08,60,13,20,8,2,2,7,12,42,59,108
2024-02-09,43,8,11,6,0,0,17,6,20,47,74
2024-02-10,0,0,0,0,0,0,0,0,0,17,0
2024-02-11,0,0,0,0,0,0,0,0,0,17,0
2024-02-12,28,5,10,4,1,1,51,5,17,46,64
2024-02-13,27,6,8,3,3,2,100,6,19,46,49
2024-02-14,30,7,7,2,2,2,29,6,21,51,46
2024-02-15,55,19,12,3,3,3,136,22,44,48,71
2024-02-16,39,9,12,3,3,3,5,24,32,51,79
2024-02-17,0,0,0,0,0,0,0,0,0,16,0
2024-02-18,0,0,0,0,0,0,0,0,0,14,0
2024-02-19,17,7,10,2,2,2,39,6,18,36,52
2024-02-20,52,11,23,7,5,5,5,12,41,57,87
2024-02-21,20,8,8,2,2,2,27,6,15,41,52
2024-02-22,38,8,12,3,3,3,6,9,25,64,84
2024-02-23,31,6,9,5,0,0,42,2,8,41,48
2024-02-24,0,0,0,0,0,0,0,0,0,16,0
