variant,customer,anomaly_type,method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
log1p,620000,global_point,itrans,35,584,2024-06-07,4.545982837677002,0.9433333333333334,0.5755555555555555,174,3,2,itrans;datamole;gpt4ts,calf;units
log1p,620000,global_point,itrans,36,538,2024-04-22,4.51625919342041,0.9416666666666667,0.7058888888888889,65,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,37,424,2023-12-30,4.430779933929443,0.94,0.6566249999999999,98,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,38,563,2024-05-17,4.387960433959961,0.9383333333333334,0.7198194444444445,56,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,39,465,2024-02-09,4.284599781036377,0.9366666666666666,0.5493472222222222,211,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,40,461,2024-02-05,4.206455707550049,0.935,0.5251527777777778,247,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,41,587,2024-06-10,4.023962497711182,0.9333333333333333,0.715,60,3,2,itrans;datamole;gpt4ts,calf;units
log1p,620000,global_point,itrans,42,572,2024-05-26,3.9494197368621826,0.9316666666666666,0.8168611111111111,29,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,43,557,2024-05-11,3.927110195159912,0.93,0.6990833333333334,68,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,44,117,2023-02-26,3.8671505451202393,0.9283333333333333,0.7655694444444444,43,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,45,585,2024-06-08,3.721825361251831,0.9266666666666666,0.9572222222222222,2,3,2,itrans;datamole;gpt4ts,calf;units
log1p,620000,global_point,itrans,46,566,2024-05-20,3.579799175262451,0.925,0.8283472222222222,22,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,47,434,2024-01-09,3.5595691204071045,0.9233333333333333,0.9090555555555555,5,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,48,429,2024-01-04,3.548214912414551,0.9216666666666666,0.7198055555555556,57,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,49,564,2024-05-18,3.501697540283203,0.92,0.9072222222222223,6,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,itrans,50,435,2024-01-10,3.4363656044006348,0.9183333333333333,0.7439444444444445,50,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,1,436,2024-01-11,16.64023208618164,1.0,0.7362222222222223,52,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,2,422,2023-12-28,14.91087532043457,0.9982638888888888,0.8411527777777777,21,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,3,437,2024-01-12,10.432642936706543,0.9965277777777778,0.6946666666666668,71,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,4,409,2023-12-15,7.999742031097412,0.9947916666666666,0.3451388888888889,522,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,5,435,2024-01-10,7.492034435272217,0.9930555555555556,0.7439444444444445,50,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,6,541,2024-04-25,6.63535213470459,0.9913194444444444,0.5588888888888889,197,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,7,222,2023-06-11,6.561150550842285,0.9895833333333334,0.85825,16,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,8,385,2023-11-21,6.032951831817627,0.9878472222222222,0.4835,309,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,9,474,2024-02-18,5.993453025817871,0.9861111111111112,0.6340416666666667,114,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,10,442,2024-01-17,5.9009599685668945,0.984375,0.8416388888888889,20,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,11,406,2023-12-12,5.853574752807617,0.9826388888888888,0.5741805555555556,179,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,12,384,2023-11-20,5.819976329803467,0.9809027777777778,0.587486111111111,159,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,13,423,2023-12-29,5.547032356262207,0.9791666666666666,0.8169305555555555,28,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,14,407,2023-12-13,5.441422462463379,0.9774305555555556,0.5538472222222222,208,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,15,432,2024-01-07,5.406772613525391,0.9756944444444444,0.9061388888888888,7,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,16,571,2024-05-25,5.162010192871094,0.9739583333333334,0.9381111111111112,3,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,17,386,2023-11-22,5.026141166687012,0.9722222222222222,0.5482777777777778,213,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,18,425,2023-12-31,4.804993152618408,0.9704861111111112,0.7449861111111111,49,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,19,509,2024-03-24,4.48915433883667,0.96875,0.8744027777777778,13,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,20,450,2024-01-25,4.311905384063721,0.9670138888888888,0.45844444444444443,353,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,21,434,2024-01-09,4.30845832824707,0.9652777777777778,0.9090555555555555,5,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,22,413,2023-12-19,4.246129512786865,0.9635416666666666,0.7003055555555555,67,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,23,433,2024-01-08,4.070951461791992,0.9618055555555556,0.7954027777777777,34,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,24,542,2024-04-26,3.9555654525756836,0.9600694444444444,0.6179166666666667,124,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,25,561,2024-05-15,3.927917957305908,0.9583333333333334,0.6756805555555555,83,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,26,455,2024-01-30,3.926917791366577,0.9565972222222222,0.6182222222222222,122,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,27,392,2023-11-28,3.8091328144073486,0.9548611111111112,0.5272083333333334,243,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,28,568,2024-05-22,3.2649178504943848,0.953125,0.7983749999999998,31,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,29,537,2024-04-21,3.260296106338501,0.9513888888888888,0.8269027777777778,23,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,30,462,2024-02-06,3.1500587463378906,0.9496527777777778,0.5157222222222222,258,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,31,401,2023-12-07,3.130072832107544,0.9479166666666666,0.60225,143,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,32,551,2024-05-05,3.020256996154785,0.9461805555555556,0.8642777777777777,15,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,33,421,2023-12-27,3.0116982460021973,0.9444444444444444,0.7891944444444443,35,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,34,441,2024-01-16,2.935600757598877,0.9427083333333334,0.8705138888888889,14,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,35,531,2024-04-15,2.9077463150024414,0.9409722222222222,0.7219305555555555,54,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,36,440,2024-01-15,2.702205181121826,0.9392361111111112,0.9044583333333334,8,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,37,399,2023-12-05,2.6652650833129883,0.9375,0.49334722222222227,286,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,38,439,2024-01-14,2.6618545055389404,0.9357638888888888,0.8836527777777778,10,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,39,453,2024-01-28,2.617480993270874,0.9340277777777778,0.6571666666666667,95,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,40,420,2023-12-26,2.4626102447509766,0.9322916666666666,0.7712361111111111,41,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,41,117,2023-02-26,2.4408583641052246,0.9305555555555556,0.7655694444444444,43,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,42,464,2024-02-08,2.409475803375244,0.9288194444444444,0.6921805555555556,72,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,43,116,2023-02-25,2.3807363510131836,0.9270833333333334,0.7966388888888889,32,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,44,544,2024-04-28,2.3495736122131348,0.9253472222222222,0.7964999999999999,33,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,45,558,2024-05-12,2.3103187084198,0.9236111111111112,0.773638888888889,39,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,46,415,2023-12-21,2.285182237625122,0.921875,0.6005972222222222,147,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,47,179,2023-04-29,2.281373977661133,0.9201388888888888,0.6754444444444444,84,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,48,574,2024-05-28,2.277949094772339,0.9184027777777778,0.6099583333333334,131,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,49,564,2024-05-18,2.268829107284546,0.9166666666666666,0.9072222222222223,6,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,calf,50,522,2024-04-06,2.184255361557007,0.9149305555555556,0.4893055555555555,296,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,1,222,2023-06-11,1.6883538961410522,1.0,0.85825,16,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,2,509,2024-03-24,1.5922813415527344,0.9982638888888888,0.8744027777777778,13,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,3,538,2024-04-22,1.3863310813903809,0.9965277777777778,0.7058888888888889,65,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,4,537,2024-04-21,1.3548333644866943,0.9947916666666666,0.8269027777777778,23,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,5,417,2023-12-23,1.2903187274932861,0.9930555555555556,0.8241666666666667,26,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,6,85,2023-01-25,1.120273470878601,0.9913194444444444,0.7875972222222223,36,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,7,562,2024-05-16,0.9794543385505676,0.9895833333333334,0.6414305555555555,111,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,8,485,2024-02-29,0.8773316144943237,0.9878472222222222,0.6641527777777777,90,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,9,564,2024-05-18,0.7860879302024841,0.9861111111111112,0.9072222222222223,6,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,10,530,2024-04-14,0.775513768196106,0.984375,0.7640972222222222,44,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,11,55,2022-12-26,0.7737138867378235,0.9826388888888888,0.6068472222222222,136,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,12,550,2024-05-04,0.7417836785316467,0.9809027777777778,0.7512083333333333,47,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,13,461,2024-02-05,0.7391926646232605,0.9791666666666666,0.5251527777777778,247,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,14,565,2024-05-19,0.6463866829872131,0.9774305555555556,0.7745,38,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,15,573,2024-05-27,0.6319688558578491,0.9756944444444444,0.6800555555555555,78,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,16,117,2023-02-26,0.5928663611412048,0.9739583333333334,0.7655694444444444,43,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,17,483,2024-02-27,0.5641325116157532,0.9722222222222222,0.6711805555555557,87,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,18,442,2024-01-17,0.5527021884918213,0.9704861111111112,0.8416388888888889,20,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,19,180,2023-04-30,0.5223104357719421,0.96875,0.8763333333333334,12,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,20,278,2023-08-06,0.5204952955245972,0.9670138888888888,0.6866666666666666,74,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,21,570,2024-05-24,0.5157363414764404,0.9652777777777778,0.6158055555555556,126,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,22,551,2024-05-05,0.5080124735832214,0.9635416666666666,0.8642777777777777,15,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,23,402,2023-12-08,0.48914235830307007,0.9618055555555556,0.5806666666666666,167,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,24,561,2024-05-15,0.48817378282546997,0.9600694444444444,0.6756805555555555,83,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,25,478,2024-02-22,0.47541752457618713,0.9583333333333334,0.5419444444444445,224,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,26,571,2024-05-25,0.4699137210845947,0.9565972222222222,0.9381111111111112,3,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,27,86,2023-01-26,0.46889662742614746,0.9548611111111112,0.8539722222222222,18,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,28,545,2024-04-29,0.4623637795448303,0.953125,0.5294305555555555,241,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,29,476,2024-02-20,0.4596831500530243,0.9513888888888888,0.4958888888888889,281,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,30,536,2024-04-20,0.4595548212528229,0.9496527777777778,0.8266805555555555,24,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,31,523,2024-04-07,0.45653030276298523,0.9479166666666666,0.5898472222222223,156,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,32,510,2024-03-25,0.4487949311733246,0.9461805555555556,0.6026388888888888,140,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,33,116,2023-02-25,0.3959205150604248,0.9444444444444444,0.7966388888888889,32,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,34,569,2024-05-23,0.3885989189147949,0.9427083333333334,0.7452638888888888,48,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,35,563,2024-05-17,0.38432395458221436,0.9409722222222222,0.7198194444444445,56,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,36,153,2023-04-03,0.3814963400363922,0.9392361111111112,0.7154583333333334,59,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,37,572,2024-05-26,0.37792637944221497,0.9375,0.8168611111111111,29,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,38,114,2023-02-23,0.34732967615127563,0.9357638888888888,0.3732083333333333,489,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,39,118,2023-02-27,0.33756569027900696,0.9340277777777778,0.6029722222222222,139,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,40,418,2023-12-24,0.32802629470825195,0.9322916666666666,0.88125,11,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,41,97,2023-02-06,0.3276490867137909,0.9305555555555556,0.6824861111111111,77,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,42,544,2024-04-28,0.31052613258361816,0.9288194444444444,0.7964999999999999,33,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,43,76,2023-01-16,0.3064032793045044,0.9270833333333334,0.7871805555555556,37,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,44,531,2024-04-15,0.30191710591316223,0.9253472222222222,0.7219305555555555,54,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,45,110,2023-02-19,0.2971359193325043,0.9236111111111112,0.6589722222222222,93,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,46,559,2024-05-13,0.2960657477378845,0.921875,0.8195277777777779,27,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,47,470,2024-02-14,0.2911880612373352,0.9201388888888888,0.6022222222222222,144,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,48,125,2023-03-06,0.29051700234413147,0.9184027777777778,0.38049999999999995,473,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,49,432,2024-01-07,0.28749439120292664,0.9166666666666666,0.9061388888888888,7,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,units,50,223,2023-06-12,0.28691014647483826,0.9149305555555556,0.6665555555555555,89,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,1,426,2024-01-01,23.301610946655273,1.0,0.7604861111111111,45,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,2,416,2023-12-22,22.57149314880371,0.9983333333333333,0.4485833333333334,369,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,3,427,2024-01-02,18.6841983795166,0.9966666666666667,0.6768888888888889,82,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,4,530,2024-04-14,16.436426162719727,0.995,0.7640972222222222,44,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,5,595,2024-06-18,15.771427154541016,0.9933333333333333,0.9894444444444445,1,3,2,itrans;datamole;gpt4ts,calf;units
log1p,620000,global_point,datamole,6,81,2023-01-21,14.782136917114258,0.9916666666666667,0.7669305555555554,42,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,7,122,2023-03-03,14.618059158325195,0.99,0.604125,138,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,8,82,2023-01-22,14.471817016601562,0.9883333333333333,0.8244444444444443,25,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,9,422,2023-12-28,12.83765983581543,0.9866666666666667,0.8411527777777777,21,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,10,421,2023-12-27,12.384225845336914,0.985,0.7891944444444443,35,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,11,440,2024-01-15,11.9210786819458,0.9833333333333333,0.9044583333333334,8,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,12,338,2023-10-05,11.038278579711914,0.9816666666666667,0.5511805555555556,209,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,13,439,2024-01-14,10.838479042053223,0.98,0.8836527777777778,10,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,14,121,2023-03-02,10.565717697143555,0.9783333333333334,0.6531805555555555,101,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,15,434,2024-01-09,9.863299369812012,0.9766666666666667,0.9090555555555555,5,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,16,66,2023-01-06,9.787281036376953,0.975,0.47027777777777774,335,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,17,76,2023-01-16,9.32409381866455,0.9733333333333334,0.7871805555555556,37,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,18,352,2023-10-19,9.23143196105957,0.9716666666666667,0.42045833333333327,411,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,19,7,2022-11-08,9.079381942749023,0.97,0.4492222222222223,365,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,20,353,2023-10-20,8.995942115783691,0.9683333333333334,0.4941944444444445,284,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,21,153,2023-04-03,8.970804214477539,0.9666666666666667,0.7154583333333334,59,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,22,142,2023-03-23,8.647953987121582,0.965,0.49012500000000003,294,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,23,227,2023-06-16,8.558442115783691,0.9633333333333334,0.5696805555555555,184,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,24,143,2023-03-24,8.55424690246582,0.9616666666666667,0.41563888888888884,417,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,25,358,2023-10-25,8.464042663574219,0.96,0.5038750000000001,273,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,26,148,2023-03-29,8.453643798828125,0.9583333333333334,0.5358055555555555,233,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,27,97,2023-02-06,8.200362205505371,0.9566666666666667,0.6824861111111111,77,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,28,238,2023-06-27,8.10991096496582,0.955,0.5199722222222223,255,5,0,itrans;calf;units;datamole;gpt4ts,
log1p,620000,global_point,datamole,29,428,2024-01-03,8.086579322814941,0.9533333333333334,0.6419861111111111,108,5,0,itrans;calf;units;datamole;gpt4ts,
