variant,customer,anomaly_type,consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
log1p,620000,contextual_point,21,461,2024-02-05,0.8659191981390257,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,620000,contextual_point,22,538,2024-04-22,0.8651289682539682,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
log1p,620000,contextual_point,23,111,2023-02-20,0.8626949917898192,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,620000,contextual_point,24,559,2024-05-13,0.8615284619594965,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,9.0
log1p,620000,contextual_point,25,223,2023-06-12,0.8581366310892173,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,2.0
log1p,620000,subsequence_pattern,1,441,2024-01-16,0.9484519704433498,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,1.0
log1p,620000,subsequence_pattern,2,442,2024-01-17,0.9391553776683088,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0
log1p,620000,subsequence_pattern,3,434,2024-01-09,0.9389770114942528,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
log1p,620000,subsequence_pattern,4,432,2024-01-07,0.9384550492610838,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
log1p,620000,subsequence_pattern,5,429,2024-01-04,0.9327466475095785,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
log1p,620000,subsequence_pattern,6,431,2024-01-06,0.9325912014230979,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
log1p,620000,subsequence_pattern,7,423,2023-12-29,0.9200812807881773,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
log1p,620000,subsequence_pattern,8,420,2023-12-26,0.9197547208538588,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,1.0
log1p,620000,subsequence_pattern,9,439,2024-01-14,0.9184506020799125,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1.0
log1p,620000,subsequence_pattern,10,430,2024-01-05,0.916420498084291,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,1.0
log1p,620000,subsequence_pattern,11,433,2024-01-08,0.9155979748221128,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1.0
log1p,620000,subsequence_pattern,12,419,2023-12-25,0.9104657224958949,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,1.0
log1p,620000,subsequence_pattern,13,436,2024-01-11,0.9094581964969896,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,1.0
log1p,620000,subsequence_pattern,14,417,2023-12-23,0.8978379857690204,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,1.0
log1p,620000,subsequence_pattern,15,424,2023-12-30,0.896133689107827,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,1.0
log1p,620000,subsequence_pattern,16,435,2024-01-10,0.8951486042692938,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,1.0
log1p,620000,subsequence_pattern,17,428,2024-01-03,0.8925638341543515,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,1.0
log1p,620000,subsequence_pattern,18,427,2024-01-02,0.8925010946907499,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,1.0
log1p,620000,subsequence_pattern,19,440,2024-01-15,0.8743466748768473,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,1.0
log1p,620000,subsequence_pattern,20,422,2023-12-28,0.8720727969348658,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,1.0
log1p,620000,subsequence_pattern,21,438,2024-01-13,0.8615446770662288,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,1.0
log1p,620000,subsequence_pattern,22,437,2024-01-12,0.8611607142857143,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,1.0
log1p,620000,subsequence_pattern,23,402,2023-12-08,0.8337339217296114,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,620000,subsequence_pattern,24,509,2024-03-24,0.821895046524357,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,620000,subsequence_pattern,25,564,2024-05-18,0.8187332375478927,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,11.0
log1p,633000,global_point,1,595,2024-06-18,0.9427777777777778,3,2,itrans;datamole;gpt4ts,calf;units,1,itrans,7.0
log1p,633000,global_point,2,190,2023-05-10,0.9392083333333334,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,5.0
log1p,633000,global_point,3,310,2023-09-07,0.9200000000000002,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,1.0
log1p,633000,global_point,4,550,2024-05-04,0.8968888888888887,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;datamole,5.0
log1p,633000,global_point,5,514,2024-03-29,0.8887222222222222,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,6.0
log1p,633000,global_point,6,599,2024-06-22,0.8833333333333334,3,2,itrans;datamole;gpt4ts,calf;units,0,,
log1p,633000,global_point,7,21,2022-11-22,0.872875,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,5.0
log1p,633000,global_point,8,77,2023-01-17,0.8626111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,12.0
log1p,633000,global_point,9,568,2024-05-22,0.8554444444444445,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,21.0
log1p,633000,global_point,10,390,2023-11-26,0.8484166666666667,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,633000,global_point,11,530,2024-04-14,0.8444166666666666,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;datamole,4.0
log1p,633000,global_point,12,518,2024-04-02,0.8334583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,3.0
log1p,633000,global_point,13,130,2023-03-11,0.8291527777777778,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,11.0
log1p,633000,global_point,14,179,2023-04-29,0.8275833333333333,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,15.0
log1p,633000,global_point,15,348,2023-10-15,0.8239166666666666,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,25.0
log1p,633000,global_point,16,187,2023-05-07,0.8225,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,18.0
log1p,633000,global_point,17,592,2024-06-15,0.8188888888888889,3,2,itrans;datamole;gpt4ts,calf;units,0,,
log1p,633000,global_point,18,485,2024-02-29,0.817,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,3.0
log1p,633000,global_point,19,473,2024-02-17,0.8151944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,22.0
log1p,633000,global_point,20,578,2024-06-01,0.8144444444444444,3,2,itrans;datamole;gpt4ts,calf;units,0,,
log1p,633000,global_point,21,327,2023-09-24,0.8094861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,9.0
log1p,633000,global_point,22,333,2023-09-30,0.8054861111111112,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,633000,global_point,23,517,2024-04-01,0.8038055555555557,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,7.0
log1p,633000,global_point,24,151,2023-04-01,0.8013611111111112,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,633000,global_point,25,326,2023-09-23,0.8006805555555555,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,13.0
log1p,633000,contextual_point,1,596,2024-06-19,0.9789272030651341,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
log1p,633000,contextual_point,2,580,2024-06-03,0.9737274220032841,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,3.0
log1p,633000,contextual_point,3,531,2024-04-15,0.9733579638752052,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,1.0
log1p,633000,contextual_point,4,311,2023-09-08,0.9671849343185549,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,8.0
log1p,633000,contextual_point,5,265,2023-07-24,0.9518421592775042,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
log1p,633000,contextual_point,6,22,2022-11-23,0.9319769430760811,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,16.0
log1p,633000,contextual_point,7,97,2023-02-06,0.9271979337712096,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,2.0
log1p,633000,contextual_point,8,489,2024-03-04,0.9188492063492063,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
log1p,633000,contextual_point,9,342,2023-10-09,0.8994492337164752,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,11.0
log1p,633000,contextual_point,10,302,2023-08-30,0.8973573481116585,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,633000,contextual_point,11,573,2024-05-27,0.8973334017515052,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,11.0
log1p,633000,contextual_point,12,356,2023-10-23,0.8945231253420909,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,6.0
log1p,633000,contextual_point,13,486,2024-03-01,0.8939774904214559,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,7.0
log1p,633000,contextual_point,14,538,2024-04-22,0.8845460454296662,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,4.0
log1p,633000,contextual_point,15,461,2024-02-05,0.8738608374384237,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,22.0
log1p,633000,contextual_point,16,153,2023-04-03,0.8709701696770663,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
log1p,633000,contextual_point,17,188,2023-05-08,0.8577004652435687,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,633000,contextual_point,18,519,2024-04-03,0.8556735769020252,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
log1p,633000,contextual_point,19,384,2023-11-20,0.8486436097427476,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,16.0
log1p,633000,contextual_point,20,34,2022-12-05,0.8451149425287356,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,16.0
log1p,633000,contextual_point,21,570,2024-05-24,0.8407481527093597,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,14.0
log1p,633000,contextual_point,22,588,2024-06-11,0.8407224958949097,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,13.0
log1p,633000,contextual_point,23,55,2022-12-26,0.8347376163108923,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,9.0
log1p,633000,contextual_point,24,608,2024-07-01,0.8297755883962781,3,2,dp;zms;isolation_forest,units;calf,0,,
log1p,633000,contextual_point,25,524,2024-04-08,0.8256995758073344,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,633000,subsequence_pattern,1,485,2024-02-29,0.9217108648056925,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,13.0
log1p,633000,subsequence_pattern,2,420,2023-12-26,0.8691379310344829,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
log1p,633000,subsequence_pattern,3,430,2024-01-05,0.8649152983032293,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,9.0
log1p,633000,subsequence_pattern,4,442,2024-01-17,0.8626841133004927,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,9.0
log1p,633000,subsequence_pattern,5,521,2024-04-05,0.8571155582922824,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,633000,subsequence_pattern,6,429,2024-01-04,0.8554717432950192,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,9.0
log1p,633000,subsequence_pattern,7,444,2024-01-19,0.855339148877942,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,1.0
log1p,633000,subsequence_pattern,8,435,2024-01-10,0.8541312260536398,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,18.0
log1p,633000,subsequence_pattern,9,489,2024-03-04,0.8472510262725781,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,633000,subsequence_pattern,10,448,2024-01-23,0.8449363026819924,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,12.0
log1p,633000,subsequence_pattern,11,421,2023-12-27,0.8396558565955118,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
log1p,633000,subsequence_pattern,12,422,2023-12-28,0.8384466338259442,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
log1p,633000,subsequence_pattern,13,423,2023-12-29,0.8367374110563766,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
log1p,633000,subsequence_pattern,14,464,2024-02-08,0.8336914340448823,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,633000,subsequence_pattern,15,392,2023-11-28,0.8303936097427476,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,633000,subsequence_pattern,16,427,2024-01-02,0.8290290777230431,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,6.0
log1p,633000,subsequence_pattern,17,416,2023-12-22,0.826496442255063,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,1.0
log1p,633000,subsequence_pattern,18,473,2024-02-17,0.8202577996715927,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,22.0
log1p,633000,subsequence_pattern,19,441,2024-01-16,0.8185680760810072,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,8.0
log1p,633000,subsequence_pattern,20,504,2024-03-19,0.8183272441160373,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,633000,subsequence_pattern,21,447,2024-01-22,0.8174112616310893,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,10.0
log1p,633000,subsequence_pattern,22,514,2024-03-29,0.8147485632183908,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,6.0
log1p,633000,subsequence_pattern,23,518,2024-04-02,0.8115764915161467,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,3.0
log1p,633000,subsequence_pattern,24,517,2024-04-01,0.8104963054187193,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,7.0
log1p,633000,subsequence_pattern,25,440,2024-01-15,0.8055810755336618,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,5.0
log1p,2968000,global_point,1,471,2024-02-15,0.9742777777777778,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,2.0
log1p,2968000,global_point,2,577,2024-05-31,0.9605555555555555,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,2.0
log1p,2968000,global_point,3,388,2023-11-24,0.944763888888889,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,7.0
log1p,2968000,global_point,4,499,2024-03-14,0.943513888888889,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,6.0
log1p,2968000,global_point,5,367,2023-11-03,0.9423472222222221,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;datamole,12.0
log1p,2968000,global_point,6,468,2024-02-12,0.9384305555555554,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,4.0
log1p,2968000,global_point,7,321,2023-09-18,0.9344583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,3,units;datamole;gpt4ts,4.0
log1p,2968000,global_point,8,337,2023-10-04,0.9344305555555554,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,23.0
log1p,2968000,global_point,9,596,2024-06-19,0.9316666666666666,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;datamole,21.0
log1p,2968000,global_point,10,486,2024-03-01,0.922486111111111,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,4.0
log1p,2968000,global_point,11,527,2024-04-11,0.9204166666666665,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,1.0
log1p,2968000,global_point,12,595,2024-06-18,0.9172222222222223,3,2,itrans;datamole;gpt4ts,calf;units,1,itrans,6.0
log1p,2968000,global_point,13,573,2024-05-27,0.9157083333333335,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,2.0
log1p,2968000,global_point,14,585,2024-06-08,0.9116666666666666,3,2,itrans;datamole;gpt4ts,calf;units,0,,
log1p,2968000,global_point,15,146,2023-03-27,0.8945138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,2968000,global_point,16,97,2023-02-06,0.8764305555555556,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,3.0
log1p,2968000,global_point,17,398,2023-12-04,0.867388888888889,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,10.0
log1p,2968000,global_point,18,140,2023-03-21,0.8585694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;datamole,2.0
log1p,2968000,global_point,19,266,2023-07-25,0.8580972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,10.0
log1p,2968000,global_point,20,370,2023-11-06,0.8569305555555555,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
log1p,2968000,global_point,21,111,2023-02-20,0.8538472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,20.0
log1p,2968000,global_point,22,156,2023-04-06,0.85175,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,16.0
log1p,2968000,global_point,23,550,2024-05-04,0.8408055555555556,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,2968000,global_point,24,410,2023-12-16,0.8357083333333334,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,2968000,global_point,25,547,2024-05-01,0.8347083333333332,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,8.0
log1p,2968000,contextual_point,1,370,2023-11-06,0.9969502599890531,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
log1p,2968000,contextual_point,2,596,2024-06-19,0.9939792008757525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
log1p,2968000,contextual_point,3,580,2024-06-03,0.986863711001642,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,6.0
log1p,2968000,contextual_point,4,499,2024-03-14,0.967568076081007,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,3.0
log1p,2968000,contextual_point,5,468,2024-02-12,0.961667008757526,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,5.0
log1p,2968000,contextual_point,6,573,2024-05-27,0.9581845238095239,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,2.0
log1p,2968000,contextual_point,7,475,2024-02-19,0.9552305692391899,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
log1p,2968000,contextual_point,8,367,2023-11-03,0.9519482074438971,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,12.0
log1p,2968000,contextual_point,9,321,2023-09-18,0.94688526272578,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
log1p,2968000,contextual_point,10,398,2023-12-04,0.9318897099069513,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,4.0
log1p,2968000,contextual_point,11,577,2024-05-31,0.9282977558839628,3,2,dp;zms;isolation_forest,units;calf,1,zms,19.0
log1p,2968000,contextual_point,12,363,2023-10-30,0.9180623973727421,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,15.0
log1p,2968000,contextual_point,13,436,2024-01-11,0.9108938834154351,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,2968000,contextual_point,14,527,2024-04-11,0.9096777504105091,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,7.0
log1p,2968000,contextual_point,15,97,2023-02-06,0.9094092090859333,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,13.0
log1p,2968000,contextual_point,16,146,2023-03-27,0.9002035440613028,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
log1p,2968000,contextual_point,17,300,2023-08-28,0.8777452791461412,5,0,dp;zms;units;isolation_forest;calf,,1,units,14.0
log1p,2968000,contextual_point,18,471,2024-02-15,0.8732416529830322,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,10.0
log1p,2968000,contextual_point,19,477,2024-02-21,0.8610905856595512,5,0,dp;zms;units;isolation_forest;calf,,1,units,3.0
log1p,2968000,contextual_point,20,323,2023-09-20,0.8579450602079912,5,0,dp;zms;units;isolation_forest;calf,,1,units,10.0
log1p,2968000,contextual_point,21,479,2024-02-23,0.8578783524904214,5,0,dp;zms;units;isolation_forest;calf,,1,calf,9.0
log1p,2968000,contextual_point,22,337,2023-10-04,0.8556735769020252,5,0,dp;zms;units;isolation_forest;calf,,1,zms,21.0
